node,degree_centrality
Q8IG84,0.000149877
Q7KW39,2.25E-05
Q12794,7.49E-06
EBI-6775938,7.49E-06
Q6ZVM7-2,1.50E-05
A0A1D6DUS0,3.75E-05
A0A0C4DFN3,0.000149877
A0A1D6GLC2,3.75E-05
P15127-PRO_0000016698,4.50E-05
Q13467,0.000127395
A0A1D6IPT2,0.000112408
EBI-7135270,7.49E-06
Q16656-4,0.000314741
C0LGQ5,0.000532062
Q9W1K5,7.49E-06
Q8IIQ3,7.49E-06
A0A1D6M648,2.25E-05
Q8BKX1,9.74E-05
EBI-25845539,7.49E-06
A8W9Z3,1.50E-05
EBI-16419804,1.50E-05
Q8NHM5,0.00064447
Q4KMG9-2,0.00019484
A0A1D6IWB3,1.50E-05
EBI-9966451,7.49E-06
Q91VR7,3.75E-05
P25640,7.49E-06
EBI-6838499,7.49E-06
Q86TS9,0.000157371
Q9B6E9,1.50E-05
B6TQP9,5.25E-05
O60870,5.25E-05
P17952,0.000119901
Q76G20,0.000374692
Q55176,7.49E-06
O83164,7.49E-06
Q0PB31,0.000142383
P36955,0.000127395
A0A1D6H0M6,7.49E-06
P61218,0.000517075
Q9LPV4,1.50E-05
Q8N4G2,5.25E-05
Q59EV6,0.000314741
Q9H825,7.49E-06
Q96JA1,0.00025479
B4DXZ6,1.50E-05
Q99687,7.49E-06
A0A060D3D9,7.49E-06
A6NLN1,3.00E-05
Q5RK30,2.25E-05
Q9SEI0,6.00E-05
EBI-26447268,7.49E-06
Q9VQ91,5.25E-05
K7TFT9,3.00E-05
Q9H3H3,6.74E-05
Q9U1V0,7.49E-06
Q6DEE0,7.49E-06
Q9UL58,4.50E-05
Q910D6,7.49E-06
D3ZFA8,1.50E-05
EBI-6798934,7.49E-06
Q9CQU0,1.50E-05
P78015,7.49E-06
A0A1D6IN02,2.25E-05
O05253,7.49E-06
A6MUT7,7.49E-06
A2A654,3.00E-05
At2G47430,7.49E-06
Q9GS00,5.25E-05
U5YUM6,3.00E-05
B6TZ03,7.49E-06
P56873,3.00E-05
EBI-319482,7.49E-06
P18481,7.49E-06
Q6P0J1,2.25E-05
D3ZEN1,7.49E-06
Q9LRZ6,7.49E-06
P23743,2.25E-05
Q14201,0.000592013
O75506,0.000277272
Q9VTC3,7.49E-06
P04264,0.000599507
B4FF78,1.50E-05
Q09449,7.49E-06
A0A1D6NEP7,7.49E-06
Q9VX25,4.50E-05
P11799,2.25E-05
Q9XZ11,3.75E-05
B6U002,2.25E-05
EBI-20987101,7.49E-06
Q84KJ5,0
Q5AMQ3,1.50E-05
Q9I7N2,3.00E-05
H7C144,7.49E-06
EBI-1059132,7.49E-06
Q8IMJ2,0.000232309
B7UMB8,3.00E-05
P38307,6.74E-05
P30280,4.50E-05
C4J748,0.000104914
Q8IE18,2.25E-05
P52232,9.74E-05
Q06595,3.75E-05
O41963,2.25E-05
Q9UI42-1,7.49E-06
B4G1M9,8.99E-05
P42337,0.000142383
Q9CZU3,1.50E-05
B2R960,7.49E-06
G5EFE3,7.49E-06
P09155,7.49E-06
A0A1D6M7K3,7.49E-06
Q60931,6.74E-05
Q9ULU4-10,3.00E-05
Q9M065,7.49E-06
Q81TL7,7.49E-06
K7VC40,1.50E-05
Q8N5J2-3,8.99E-05
Q6NR30,0.000104914
Q5NGZ3,7.49E-06
Q9LUF3,2.25E-05
Q9LHP4,0.000142383
A0A1D6JLS2,7.49E-06
Q14203-5,0.000434643
Q60809,0.000217321
Q13227,0.000989186
EBI-13693317,7.49E-06
EBI-1632104,7.49E-06
A5D7F4,7.49E-06
Q0PC89,3.75E-05
EBI-6775610,7.49E-06
Q76R37,7.49E-06
Q8MRM6,1.50E-05
Q5T7M9-2,7.49E-06
Q77UU3,2.25E-05
P37002,7.49E-06
Q95U20,6.74E-05
J3KSI8,7.49E-06
Q8IX30,2.25E-05
O18404,9.74E-05
Q17RB0,8.99E-05
P01109,1.50E-05
Q5NIB1,3.00E-05
Q04712,0.000112408
P05435,7.49E-06
Q9C0A1,5.25E-05
A0A1D6FPV6,7.49E-06
P25063,7.49E-06
Q3KRA6,7.49E-06
A0A1D6QLT3,1.50E-05
Q8IAN7,7.49E-06
Q9LHE5,4.50E-05
Q6QCL5,7.49E-06
EBI-6771952,7.49E-06
P35498-1,7.49E-06
P72580,1.50E-05
Q84JR3,1.50E-05
P15659,0.000239803
ENSG00000145194,7.49E-06
Q12173,7.49E-06
A0A6H3ACK0,3.00E-05
A0A1D6J0S9,0.000164864
Q4PS45,9.74E-05
Q5MJ08,3.00E-05
B6SMH8,7.49E-06
G3V615,7.49E-06
P01566,3.00E-05
Q3TYK4,1.50E-05
Q72EY6,1.50E-05
EBI-1785240,7.49E-06
Q9BSM1,0.000689433
EBI-26657218,2.25E-05
Q8L8K9,0.00019484
B1AJZ9,2.25E-05
A0A1D6JZV9,0.000329729
O82499,3.00E-05
Q07968,7.49E-06
P75497,4.50E-05
Q9EPJ9,7.49E-06
Q1D118,7.49E-06
Q1RP76,7.49E-06
P72588,7.49E-06
D4A1D8,1.50E-05
O05935,0
O95461-1,7.49E-06
Q6ZDF3,7.49E-06
A0A1D6IF72,1.50E-05
P74381,3.00E-05
Q53NU3,0.000142383
Q9P086,0.000307247
Q00056,7.49E-06
Q9VCR9,1.50E-05
P70166,3.75E-05
P74020,7.49E-06
O83498,5.25E-05
Q9N4L2,0.000944223
Q21355,7.49E-06
P43597,0.000172358
Q9JK11-1,0.000104914
EBI-6828428,7.49E-06
EBI-36513906,7.49E-06
Q9VK62,7.49E-06
Q96E35,0.000577025
Q9UFB7,0.000119901
Q7ZYI0,7.49E-06
G5ED29,7.49E-06
O83324,1.50E-05
Q10920,4.50E-05
Q9UM11,0.000277272
P11413,0.00019484
P75189,5.25E-05
Q05788,6.74E-05
ENSG00000186260,7.49E-06
Q9BYX4-2,7.49E-06
P78310,0.000157371
Q8IEN8,3.00E-05
Q8CIF6,0.00025479
Q9W3M7,3.75E-05
P37879,7.49E-06
Q9EPV3,7.49E-06
Q8PND9,7.49E-06
EBI-6816072,7.49E-06
EBI-12554316,7.49E-06
Q95TZ9,2.25E-05
EBI-1331708,0.000112408
P34453,1.50E-05
EBI-5773288,7.49E-06
ENSG00000143819,2.25E-05
Q28030,7.49E-06
Q92859-2,7.49E-06
O83428,2.25E-05
EBI-4320430,7.49E-06
P88933,1.50E-05
P51807,7.49E-05
Q24247-2,6.00E-05
EBI-6835749,7.49E-06
Q96BD6,0.000232309
B7IA33,7.49E-06
Q940G6,6.00E-05
Q4DZN3,7.49E-06
Q8WTJ8,6.74E-05
Q6P2D7,7.49E-06
X2G6C4,0
P38239,2.25E-05
Q9FGU1,7.49E-06
P24885,7.49E-06
A0A1D6NG35,7.49E-06
Q6ZQQ6,3.75E-05
Q6Q6R5-3,1.50E-05
A0A1D6MBU0,5.25E-05
Q0PC55,4.50E-05
Q727T9,3.75E-05
Q8LPH7,7.49E-06
P59048,1.50E-05
O70404,2.25E-05
Q7JS69,2.25E-05
Q9VQA7,1.50E-05
Q6Z720,7.49E-06
EBI-3402518,7.49E-06
Q6ZNR0-2,7.49E-06
C9J8P8,7.49E-06
EBI-25595699,7.49E-06
Q96319,1.50E-05
P37165-2,7.49E-06
O74446,7.49E-06
Q9N428,7.49E-06
P91230,7.49E-06
P35171,1.50E-05
Q2M3C6,2.25E-05
A8K486,1.50E-05
P26006,0.000202334
Q93020,7.49E-06
Q06453,3.75E-05
P50591,0.00025479
EBI-6765827,7.49E-06
P22061-1,7.49E-06
EBI-15896585,7.49E-06
Q9VPT0,3.00E-05
K7GLT8,7.49E-06
A0A024R8M0,7.49E-06
P34342-1,2.25E-05
Q86X55-1,0.000209827
Q27415,4.50E-05
A0AUZ9,1.50E-05
B6T346,0.000104914
Q9V2U9,0
O16867,0.000112408
Q8CIQ7,1.50E-05
Q6UXN9,0.000337223
A0A6L7HBA2,7.49E-06
O93478,7.49E-06
EBI-20622966,7.49E-06
Q9Y617,0.000179852
Q9Z2X5,3.75E-05
Q86NZ5,1.50E-05
O75592-2,0.000164864
Q9VIQ7,2.25E-05
P0AEL8,3.00E-05
Q8WXH2,0.001693607
Q99PU8,1.50E-05
Q15758-1,0
F4IJV4,7.49E-06
Q6Z6I4,7.49E-06
G3V576,7.49E-06
EBI-26608251,3.75E-05
A8K8J9,4.50E-05
O83305,0.000479606
Q8IQ04,0.000524569
B7Z3H4,3.00E-05
A0A1D6H4T4,5.25E-05
Q5U250,7.49E-06
Q53TT7,7.49E-06
P49799,2.25E-05
Q08050-2,0.000134889
Q97Z83,1.50E-05
A0A380PDR3,5.25E-05
B8A0L1,2.25E-05
EBI-21196643,7.49E-06
Q12096,1.50E-05
E0SGC2,7.49E-06
Q387F0,8.99E-05
I3L0E3,4.50E-05
Q8IUG1,0.001326409
A0A6L8P338,1.50E-05
Q96CD0,6.00E-05
O57880,0
Q8IBV5,5.25E-05
Q84JJ0,7.49E-06
P52715,3.00E-05
P52632,2.25E-05
Q6GQ04,0.000112408
H0Y5B0,1.50E-05
Q7ZY47,7.49E-06
Q22329,1.50E-05
A0A1D6P5U2,6.00E-05
P05319,0.000277272
P70704,7.49E-06
Q8VE80,1.50E-05
Q9VJK4,7.49E-06
Q9JIY5,7.49E-05
Q9SR12,5.25E-05
Q8NHL6-1,7.49E-06
G5EG60,3.75E-05
D1Z394,0.000367198
A6NEW6,7.49E-06
EBI-6821448,7.49E-06
EBI-13650455,3.75E-05
O77263,2.25E-05
Q8CFE4,7.49E-06
P24063,3.00E-05
O55143-2,7.49E-06
J9VRH5,7.49E-06
E9QP54,7.49E-06
B7Z7T5,7.49E-06
P34525,7.49E-06
P32927-1,7.49E-06
Q8T915,7.49E-06
A0A2P0HDJ9,2.25E-05
P47116,0.000119901
Q5T5A8,0.000412161
A0A1D6DUL5,6.00E-05
A6NNM8,1.50E-05
A1Z2X7,7.49E-06
A0A1D6P1C1,2.25E-05
P54412,7.49E-05
Q99LM3,3.00E-05
Q5NI56,1.50E-05
K7U510,7.49E-05
Q93Z01,7.49E-06
P60782,7.49E-06
B4FT00,0.000659458
P56270-2,3.75E-05
O15294-3,6.74E-05
Q9QVP9,5.25E-05
P53047,1.50E-05
Q8MQ25,2.25E-05
Q93VB2,7.49E-06
P73459,7.49E-06
Q8N257,6.00E-05
O43614,7.49E-06
P40079,0.000202334
D4A781,3.00E-05
Q7XZW5,7.49E-06
O48790,7.49E-06
Q9VBF9,7.49E-06
B1WC16,3.00E-05
EBI-8283467,7.49E-06
A0A1D6L3Z1,7.49E-06
Q8R5C8,3.00E-05
A0A1D6KQC7,7.49E-06
B6UD08,1.50E-05
P30532,7.49E-05
A0A1D6M028,7.49E-06
D0LHE3,7.49E-06
O25353,7.49E-06
O94532,1.50E-05
Q6AY63,1.50E-05
Q9W485,2.25E-05
Q9I6A0,0
B6SR83,0.000119901
Q9VKW5,3.00E-05
P43694,0.000299753
EBI-6835599,7.49E-06
Q9VV99,7.49E-06
H7C2E6,5.25E-05
Q96EX1,0.000119901
EBI-6834736,7.49E-06
K7VDT2,7.49E-06
A0A1D6I7A4,7.49E-06
P45818,0.000277272
B4FTU1,4.50E-05
P0AB24,5.25E-05
P04290,7.49E-06
Q9VYD4,8.24E-05
EBI-6766896,7.49E-06
B0B1U2,1.50E-05
Q4G0S4,1.50E-05
Q9UJM3,0.000247297
Q8VHF0,3.75E-05
Q72I11,3.75E-05
P98204,1.50E-05
Q8K0C9,7.49E-06
P49860,7.49E-06
P34489,0.00029226
Q9SNB4,5.25E-05
A0A1D6K120,0.000704421
A0A140VJT8,7.49E-06
A0A6L8NUU6,7.49E-06
Q86YI5,7.49E-06
P57739,0.000172358
Q8SX37,0.000262284
Q5VZL5-4,8.99E-05
Q14BN4,0.000397173
Q8L9R6,7.49E-05
Q39228,0.000134889
Q02888,3.75E-05
Q8IVB5,3.00E-05
O92972-PRO_0000278746,7.49E-06
P32341,8.24E-05
A1ZAJ2,1.50E-05
Q9NUL3-2,0.000217321
Q9VCY6,3.00E-05
Q8N987,0.000239803
Q04170,3.00E-05
O95185,3.00E-05
Q96T67,1.50E-05
O22100,2.25E-05
ENSG00000171940,2.25E-05
Q8TAS1-2,4.50E-05
Q61286,3.00E-05
Q8N983-4,0.000119901
P54224,3.00E-05
Q3KQV9,7.49E-06
Q9BY78,0.000134889
A0A1D6N5X0,7.49E-06
P16665,2.25E-05
EBI-1059054,2.25E-05
O81062,6.00E-05
Q84JR0,7.49E-06
Q9D1P0,7.49E-06
Q8VZM1,4.50E-05
Q9WV60,0.000412161
EBI-21946509,3.75E-05
EBI-6786126,7.49E-06
Q9JLB4,1.50E-05
P97443,7.49E-06
Q51373,7.49E-06
EBI-26578597,7.49E-06
EBI-6809331,7.49E-06
O60927,0.000164864
Q9W0P4,6.00E-05
EBI-6672462,7.49E-06
EBI-6821797,7.49E-06
A0A1D6NYN3,1.50E-05
B7UMB5,7.49E-06
B4F9K4,6.00E-05
O43772,0.000127395
Q949W5,3.00E-05
EBI-13705719,4.50E-05
Q9FJA2,0.000119901
EBI-25612250,7.49E-06
A8K5C4,7.49E-06
A8E6W5,7.49E-06
Q39608,7.49E-06
Q9NXF1,0.000404667
P55318,0.000382186
O43674,0.000419655
B2R7J8,7.49E-06
Q58439,0
EBI-116383,7.49E-06
A0A1R3M158,6.00E-05
Q9ZWA1,5.25E-05
P41220-2,7.49E-05
A0A024RA81,7.49E-06
Q8IVV7,0.000224815
Q0VNY2,0
Q0WAD8,7.49E-06
Q71F23-2,0.000149877
Q9VZP5,0.000142383
Q9FN37,0.000314741
A0A1D6IPM0,7.49E-06
Q8INJ3,7.49E-06
Q3MHD2-2,7.49E-06
Q96N19-2,2.25E-05
P51677,7.49E-06
Q22290,1.50E-05
ENSG00000086289,3.75E-05
A0A1D6KH00,0.000134889
P0AB10,3.00E-05
O54825,1.50E-05
P41572,2.25E-05
Q14764,0.000554544
Q27350,0.000217321
P60901,7.49E-06
D2NUI8,2.25E-05
EBI-11522403,1.50E-05
EBI-6824785,7.49E-06
P36873,0.001408841
H9ZYJ2,7.49E-06
EBI-2603848,1.50E-05
A0A1D6HKI2,1.50E-05
Q6NLV4,3.00E-05
Q8W490,4.50E-05
F4JP48,7.49E-06
P70270,4.50E-05
P38105,7.49E-06
Q9W4Y8,0.000224815
Q7ZTL0,7.49E-06
P47741,9.74E-05
O94692,1.50E-05
P08487,6.74E-05
P08759,7.49E-06
A0A1D6Q8W2,7.49E-06
EBI-6876714,3.00E-05
Q9Y2U2-2,7.49E-06
A0QTK6,7.49E-06
P32492,0.000367198
Q9VJZ5,2.25E-05
Q9UHX1-6,6.74E-05
O00258,0.000262284
Q86WK7,8.99E-05
P21114,7.49E-06
EBI-13717029,4.50E-05
Q03463-PRO_0000278741,3.00E-05
F1MX60,2.25E-05
Q55911,4.50E-05
EBI-6780339,7.49E-06
Q0VBL3,3.75E-05
P38232,2.25E-05
EBI-6773604,7.49E-06
O25562,2.25E-05
Q6DFI1,7.49E-06
B4FK45,5.25E-05
EBI-1059288,7.49E-06
P0AD49,5.25E-05
Q5NFC1,1.50E-05
Q09914,7.49E-06
Q16K62,1.50E-05
A0A1D6E8W9,1.50E-05
A0A1D6J7V4,0.00035221
G5EDV7,7.49E-06
EBI-832483,0.000119901
P23312,7.49E-06
Q9VK12,3.75E-05
B2RY56,2.25E-05
O32163,7.49E-06
P16603,0.000134889
P11972,0.000217321
Q81ME0,9.74E-05
C0HGT5,3.00E-05
Q4V5J3,7.49E-06
Q8KS88,7.49E-06
Q3LHH8,7.49E-06
P0C704,2.25E-05
Q15428,0.001161545
P74657,2.25E-05
Q12046,0.000517075
D4A4L4,7.49E-06
Q15075,0.000816828
Q5RJQ4,1.50E-05
Q5NE94,3.00E-05
EBI-27084924,7.49E-06
Q8VBV3,1.50E-05
Q921F4,1.50E-05
Q583J4,7.49E-06
Q8W4E3,2.25E-05
Q0P9N3,0.000502087
Q86TA4,7.49E-06
A0A1D6IX46,0.000119901
B3GQS7,7.49E-06
EBI-13782115,3.00E-05
P60953-1,0.000262284
J3QRS2,7.49E-06
EBI-6831001,7.49E-06
P70302,7.49E-06
P10844,3.00E-05
Q7XJ53,7.49E-06
P26368,0.000756877
O25015,7.49E-06
A0A1D6HE88,6.00E-05
Q3ZBI7,7.49E-06
Q0PAB8,0.00025479
G5EEG5,1.50E-05
P07197,0.000389679
Q59E92,1.50E-05
P07266,7.49E-05
Q6Q899,2.25E-05
Q8RXL8,0.000112408
Q9I7N3,7.49E-06
Q96SL8,4.50E-05
P20813,3.75E-05
P52890,7.49E-06
O95622,2.25E-05
EBI-6770102,7.49E-06
O74365,4.50E-05
P17425,3.00E-05
P35172,0.000119901
EBI-92535,1.50E-05
P53583,0.000209827
Q9R1C0,7.49E-06
Q8BZ47,1.50E-05
B4FEE3,2.25E-05
Q5SWZ9-1,0
P56790,7.49E-06
EBI-11137168,7.49E-06
Q4V6Y6,1.50E-05
O81135,7.49E-06
P60203,2.25E-05
K7V4F4,0.000127395
P56259,3.00E-05
C6KT06,7.49E-06
Q682T9,7.49E-06
Q9W3M1,2.25E-05
Q13948,0.000224815
A0A5P8YAV0,1.50E-05
Q8WT44,2.25E-05
Q9Y5Q0,0.000142383
Q6PA51,7.49E-06
Q6QLM7,5.25E-05
P52799,0.000434643
P10608,3.75E-05
Q9V4C8,6.00E-05
I1HB13,0
Q969F2,0.000112408
Q9LFP0,2.25E-05
Q9BXS5,0.000854297
K7V1U5,7.49E-06
P61289,0.001049137
Q7YU91,7.49E-06
Q7DMN9,7.49E-06
P50232,3.75E-05
EBI-13714631,7.49E-05
Q9VZZ2,1.50E-05
F1R4D3,3.00E-05
Q9V9V7,4.50E-05
A0A1D6IXM2,0.00029226
Q8T429,7.49E-06
Q86B36,1.50E-05
Q5JJC7,7.49E-06
Q84W09,3.00E-05
P51553,9.74E-05
B4FT16,1.50E-05
EBI-9998417,7.49E-06
Q9ZSJ0,7.49E-06
C0P6A7,3.00E-05
EBI-6832680,7.49E-06
B6TBL1,4.50E-05
Q7BC53,7.49E-06
Q15126,0.00025479
Q13402-2,7.49E-06
Q96DA2,0.00019484
C0P813,1.50E-05
B6T2N1,3.00E-05
Q9VBN2,3.75E-05
Q8ZJN2,1.50E-05
A0A1D6F1Q8,1.50E-05
Q9Y478,0.00148378
Q8BW10,1.50E-05
EBI-20558883,1.50E-05
A0A2R4KP91,2.25E-05
O80396,4.50E-05
P11802-1,3.00E-05
Q92879-1,1.50E-05
B6SNC5,3.75E-05
EBI-13718234,1.50E-05
Q8CGP7,7.49E-06
O74381,7.49E-06
P34524,7.49E-06
Q6Z4K6,1.50E-05
Q02831,0.000172358
EBI-13679614,3.75E-05
Q8MKN0,3.75E-05
P16615-1,2.25E-05
Q9D1R6,7.49E-06
EBI-12554454,7.49E-06
P49915,0.000299753
EBI-6555942,3.00E-05
C9JME7,7.49E-06
Q496A3-2,1.50E-05
EBI-10832745,7.49E-06
P47162,7.49E-06
Q5BJF6-2,0.000157371
E9Q8I9,3.00E-05
P42128,2.25E-05
Q9X0M7,0
Q2XYK6,1.50E-05
B4FEI9,2.25E-05
Q9D6Y9,7.49E-06
C0PG75,7.49E-06
P43552,1.50E-05
EBI-13678462,1.50E-05
A9VAD3,7.49E-06
P22808,0.00019484
Q9GYG4,7.49E-06
P62775,7.49E-06
P0C0W9,0.000277272
Q9VF24,1.50E-05
F6RND9,7.49E-06
P73040,7.49E-06
Q0PAW7,4.50E-05
Q7Z7A3,0.000149877
E9PZI6,8.99E-05
P73369,7.49E-06
Q9H4M7-2,1.50E-05
B4FKE8,0.000142383
Q18687,7.49E-06
Q8GW78,7.49E-06
Q95Y12,7.49E-06
D3ZJF9,1.50E-05
Q9VF39,6.00E-05
Q03708,2.25E-05
A0A1D6LKC6,0.00019484
A0A1D6P1A2,7.49E-06
EBI-13706601,5.25E-05
Q969R5,0.00093673
EBI-13679722,1.50E-05
Q96RR4,0.000217321
P05089,0.000217321
B6T9M1,1.50E-05
P62718,3.00E-05
O00571-1,7.49E-06
P13984,0.000412161
A0A1D6LHP5,1.50E-05
G5EF84,1.50E-05
EBI-40204828,7.49E-06
Q9NYL5,3.75E-05
P48732,2.25E-05
Q9N4K0,7.49E-06
C0PMR4,1.50E-05
B4FZ16,1.50E-05
P52086,2.25E-05
Q9VR06,7.49E-06
Q9UGM3,0.000172358
P06837,2.25E-05
Q961E7,6.00E-05
O82568,2.25E-05
Q93073-2,3.00E-05
Q9UBE0,0.000359704
K7VMH6,6.74E-05
Q8VI36,0.000127395
Q9D0R8,7.49E-06
Q9C566,1.50E-05
Q9J3N1,0.000209827
P21589-1,0
Q9VKP7,2.25E-05
EBI-6837853,7.49E-06
P00414,8.99E-05
Q8L7G2,7.49E-06
C9JZ82,7.49E-06
Q9UQ80-2,7.49E-06
Q9LVU5,7.49E-06
AT2G03500,7.49E-06
Q765I0,7.49E-06
P38731,2.25E-05
EBI-13853875,7.49E-06
P22450,1.50E-05
A0A0H2UMS9,7.49E-06
P07702,0.000127395
Q5NH38,6.00E-05
A1Z7Z4,7.49E-06
B4DUQ1,7.49E-06
O25693,3.75E-05
EBI-6789487,7.49E-06
O15218,7.49E-05
O82387,3.00E-05
Q497C3,1.50E-05
Q4V339,4.50E-05
Q8IR74,7.49E-06
EBI-6836287,7.49E-06
P09088,0.000869285
A0A1D6KXE9,0.000104914
Q9W1D9,2.25E-05
Q12428,6.00E-05
G5EC84,1.50E-05
Q16531-1,7.49E-06
Q569Y6,7.49E-06
Q6NPI4,1.50E-05
Q9NQ33,4.50E-05
Q9U0M8,3.75E-05
EBI-6824574,7.49E-06
P38969,3.00E-05
Q13360-2,0.000119901
Q9NTI5,0.00025479
Q9VKM3,3.75E-05
B0BN56,3.00E-05
Q10223,4.50E-05
Q8H1E2,7.49E-06
P16676,3.00E-05
P03973-PRO_0000041355,1.50E-05
Q9VG30,7.49E-06
Q9VI24,0.000307247
P54359,8.24E-05
Q02539,0.001611175
Q9NYY8,0.000239803
Q8NCD3-1,5.25E-05
P26040,8.99E-05
C4IZW7,4.50E-05
G5EBH4,7.49E-06
C9JA69,7.49E-05
P73408,1.50E-05
P78014,3.00E-05
O60535,7.49E-06
EBI-10896468,8.99E-05
EBI-13648696,0.000172358
A0A1D6M5J7,7.49E-06
Q96LX8,0.000172358
P41838,7.49E-06
B4DH39,7.49E-06
A0A1D6Q972,3.75E-05
Q8SUS7,7.49E-06
Q02099,3.75E-05
A0A2U2H1F8,3.75E-05
EBI-6798042,7.49E-06
G7KAT5,7.49E-06
Q6UXB1,7.49E-06
Q6ID77,8.24E-05
Q9PPB0,0.000299753
A0A1D6G7Z3,1.50E-05
G5ECJ6,7.49E-06
Q5RKT7,6.00E-05
Q96MM3,3.75E-05
H2KY84,3.00E-05
A0A1D6MSC7,7.49E-06
Q8LFK2,7.49E-06
Q86MF0,4.50E-05
Q96JG8-2,2.25E-05
Q38CL9,7.49E-06
Q1PE09,1.50E-05
Q9Y333,0.000502087
EBI-13746839,1.50E-05
P50398,1.50E-05
Q9TYU9,1.50E-05
Q9UF02,0.00029226
Q9EPL2-PRO_0000323600,0.000382186
Q21006,0.000539556
EBI-26362728,1.50E-05
Q8WUP2-2,3.00E-05
Q9Y806,7.49E-06
Q9Y371-1,7.49E-06
P54812,4.50E-05
O95858,0.000472112
Q508I5,7.49E-06
ENSMUSG00000018372,7.49E-06
Q01667,1.50E-05
Q71JB2,7.49E-06
C5ASQ2,7.49E-06
EBI-13725411,3.00E-05
A0A1D6MDU7,7.49E-06
Q8WV83-2,5.25E-05
EBI-6623343,2.25E-05
Q7K3D8,4.50E-05
P32243-2,0.000277272
Q9LV90,5.25E-05
Q9UJ83-3,7.49E-06
Q55FK4,7.49E-06
Q9NY91,3.00E-05
P49891,7.49E-06
Q9V7U0,7.49E-06
P73558,2.25E-05
Q04561-PRO_0000036687,2.25E-05
P35206,0.000284766
Q5NET1,2.25E-05
EBI-6826407,7.49E-06
EBI-6778431,7.49E-06
O35601,8.24E-05
Q9FLW0,0.000209827
A0A0H2UNG1,7.49E-06
A0A1D6H8T8,7.49E-06
Q8IAK9,5.25E-05
O81283,0.000119901
Q02750,0.001026656
Q99KK1,7.49E-06
P36672,7.49E-06
H7BY10,7.49E-06
Q9VHS7,1.50E-05
O83723,8.99E-05
Q8VZT3,7.49E-06
EBI-6764599,7.49E-06
EBI-6810927,7.49E-06
Q7K2B0,5.25E-05
O18475,3.00E-05
Q8NE22,3.00E-05
Q965Q1,2.25E-05
Q9VB90,2.25E-05
Q9XGN1,0.000224815
P78347-4,3.75E-05
Q8IM64,1.50E-05
Q9VC42,7.49E-06
Q9FI47,9.74E-05
Q8NBX0,0.000382186
EBI-6420634,7.49E-06
O02327,1.50E-05
F1M7Y5,2.25E-05
A0A1D6L0C8,0.000367198
Q8NB46,0.000284766
B7Z6J7,7.49E-06
O61464,1.50E-05
A0A1D6PIV5,7.49E-06
P06245,0.000367198
P38345,7.49E-06
Q9NR30-1,4.50E-05
P42904,1.50E-05
Q92523,2.25E-05
Q9NVM9,0.000179852
G0RYC2,7.49E-06
EBI-12506893,1.50E-05
Q4JQS9,3.00E-05
A0A1D6M9S6,6.00E-05
Q99MQ4,1.50E-05
F8WIS9,7.49E-06
EBI-11666747,2.25E-05
Q8KNZ8,7.49E-06
Q59GY2,2.25E-05
Q9BYD6,0.000726902
P42184,0.000344716
Q8WTV0-3,2.25E-05
P04017,1.50E-05
K7TMG2,0.000299753
A0A1D6E9G7,1.50E-05
D5AEJ9,1.50E-05
Q8IIF4,7.49E-06
Q06710,0.000824322
O83886,7.49E-06
A0A1D6P0Z7,2.25E-05
O60487,3.00E-05
Q58L87,0
O60312,7.49E-06
O75841,0.000382186
Q5JDX0,7.49E-06
Q71CG3,7.49E-06
P14270-5,7.49E-06
EBI-15980606,7.49E-06
P39954,0.000359704
Q8GZB6,2.25E-05
D3ZD73,3.75E-05
B6UHB4,0.000202334
Q9VMX8,7.49E-06
F4KFF0,7.49E-06
P0CI74,3.00E-05
EBI-1051926,7.49E-06
Q9VLQ6,7.49E-06
Q9VUW9,2.25E-05
Q8TCA0,3.00E-05
Q8H1G5,2.25E-05
Q15526,5.25E-05
Q2NKQ1-4,0.000172358
Q21024,7.49E-06
Q9Y107,7.49E-06
Q8N5G2-2,3.75E-05
EBI-13669865,3.75E-05
O24925,2.25E-05
Q7T103,1.50E-05
Q9S4W2,7.49E-06
Q8U4G4,7.49E-06
Q6CI10,7.49E-06
P50120,2.25E-05
Q9VPX5,3.00E-05
Q40666,4.50E-05
P50273,4.50E-05
Q96HA1-2,0.000232309
Q9LK36,7.49E-06
EBI-6776808,7.49E-06
EBI-6813699,7.49E-06
EBI-22000008,1.50E-05
A0A0E0TGM2,7.49E-06
EBI-26972157,2.25E-05
Q6PGF3,5.25E-05
P32929,6.00E-05
O82318,0.000217321
P93616,1.50E-05
Q94920,7.49E-05
Q8LE47,3.00E-05
A0A6L7HQ79,6.74E-05
EBI-10197995,7.49E-06
EBI-124392,3.75E-05
Q93VH6,8.24E-05
Q72CS5,7.49E-06
Q9UHC7-2,6.74E-05
Q6Y7W6-3,3.75E-05
Q14525,0.000711914
U5KVR9,7.49E-06
Q49A26-2,0.000277272
Q6P5P5,7.49E-06
Q47150,2.25E-05
Q8NCE2,0.00029226
A0A1D6FLZ0,0.000112408
P39526,0.000217321
Q3T1L0,5.25E-05
Q9V9U7,2.25E-05
Q9V521,3.75E-05
B8A5L6,7.49E-06
Q96I82,1.50E-05
O45550,0.000112408
G3V9W2,7.49E-06
O22263,7.49E-06
P20268,0.000277272
Q2QV45,7.49E-06
A0A1D6M217,3.00E-05
P36153,7.49E-06
B4FK58,0.000179852
P62195-1,4.50E-05
Q7KSE0,7.49E-06
