node,closeness_centrality
Q7Z6L0,0.0004439871707627007
Q6ZWK6,0.0003485221971290749
A6NKC9,0.0
Q8WV28,0.0004432801557054992
Q9BTC0,0.00044267585503135893
P36575,0.00045587409223737013
P31941,0.0004215739273880729
P13569,0.0005250295620197179
Q92585,0.0004729052813146453
P53611,0.00044758320035244475
Q9NPJ3,0.0004094831062934773
Q93088,0.0004238909999332217
Q86V21,0.00042195188065138564
ANKRD20A4,0.0002788131569144367
Q9UBD9,0.00039398712407045367
P20226,0.0005074249370173797
P49747,0.000437908056797555
P25791,0.0004301178075325801
P09884,0.00046749462309956516
P57764,0.00042598698716205587
O15239,0.0004587901831481575
Q701N4,0.00035459694246857073
O60243,0.000418997856320511
Q09328,0.00038516095390010214
Q17R31,0.00038402496054405354
Q8NH72,0.0004452634405394747
P55916,0.0004278265646532862
Q5VTL8,0.00040626933625437884
O00300,0.0004587328191481728
P08217,0.00035106685446154213
Q9BXS0,0.0004181093013026351
Q9NPD7,0.00037978180629480077
Q96T83,0.00040872963604566875
O60825,0.00044009868610644936
P55318,0.00039828744192642703
Q12815,0.00043983290701879376
Q9UGN4,0.0004216568146304142
Q96MI9,0.0003842485822521374
O60732,0.0003710724257664136
B6A8C7,0.0
Q6PJ21,0.0004176874744753855
ENSP00000475641,0.0
A8K830,0.0003308803641525067
PRR33,0.0002280474018252761
P0C1Z6,0.00043428909359831614
P11498,0.000469917982541284
Q99456,0.00037670745461825314
P30101,0.000475513839120457
O95521,0.0003020565763207788
Q15116,0.00045940264560361015
Q07820,0.0004990405939985107
ANKRD18B,0.0
P49184,0.00036875761457846613
P02763,0.0004212816562706223
Q92833,0.00045143008939922317
Q8ND76,0.00042809956909228294
Q8N6L0,0.0003687104976596456
P24385,0.0005395972329420163
Q5H9S7,0.0004494895368162004
Q9H2A2,0.0004377413585895684
O75925,0.0004700016840457746
P57082,0.00037440901149711546
Q9HCK5,0.00047569970885965977
P78347,0.00045301855331744565
Q4G0J3,0.000450215632275148
Q64ET8,0.00035913349986391494
Q96HJ5,0.00041227383836671936
Q15041,0.0003838415277575094
Q96IV0,0.00041708490937872723
Q8NE79,0.00037966642169855706
Q6ZN57,0.00028638883868455295
P25063,0.000477362202003302
P15923,0.0004667781308619471
P22694,0.00053579048643645
Q96CB8,0.0004439094042099801
B3KS81,0.0003481204215253425
P0DME0,0.0004119547412211833
P13987,0.0004887209414835517
Q76KD6,0.00040303797899842825
Q8TA94,0.00031544544932784156
Q7RTX1,0.0004182503369093355
Q9HCN3,0.0004198621900174387
Q9ULS6,0.0003983288905916885
O43353,0.0004473701333204676
P11177,0.0004695529579573439
Q8N4S9,0.0004265253839267306
Q96DA2,0.0004111546173286679
IGHV3-15,0.0003541996574527313
Q4G0M1,0.00040770198075291096
P0C024,0.0004037091299242228
Q8IW00,0.000325127335875537
Q9NPE2,0.00036313174031252313
Q99541,0.0004600223543075752
Q8N349,0.00044583837672645385
P09848,0.0004161215106380162
Q8N128,0.00027820245442718925
Q8IWZ8,0.00045131504354456074
Q8WXB1,0.0004108941175909866
Q92733,0.0004310946339032249
Q9Y232,0.0004455558501644091
P69905,0.00044666067736137026
Q9NPC1,0.0003936631585798395
Q96JL9,0.00028425740031025467
Q93075,0.0003654914999754491
Q9Y221,0.0004765415430773754
Q8NBQ5,0.0003578010566593222
Q8NG85,0.0004450753224706928
Q86YW5,0.00039869671152567354
Q8WZ79,0.00034721019977882963
Q9Y365,0.00038108909843913237
Q9H8T0,0.00042844909536302365
Q8N9A8,0.0004347603372119004
Q8NHS1,0.0
O43598,0.0003742706000599674
Q676U5,0.00046769507899120503
Q99801,0.0004480469474041526
P54750,0.0004575677305682971
P56159,0.0004568761898236559
P67775,0.0005278766979036173
P25208,0.0004590809464103246
Q9BT23,0.00035022190098418684
Q01740,0.000355524606152441
Q9NY43,0.0003587947997765154
Q4G0I0,0.0
Q99576,0.00044365187322566396
P04216,0.0005060456561020254
B2RTY4,0.0004164637113416038
Q9UM11,0.00047304595206990735
Q92904,0.00043828717478610013
Q96A33,0.0003993643940208619
Q7Z7E8,0.0004493133929423175
Q9ULH0,0.0004184778189152111
O95202,0.000400974026618787
Q9H425,0.00031928779606877386
O14796,0.0004088185712418144
Q5VYJ5,0.00039757615488992686
Q9NYZ1,0.00036763274938882926
Q14410,0.00035004044894624924
Q13137,0.0004729006051047731
P10826,0.0004771830864472794
Q1W4C9,0.0003178773924044019
Q70CQ4,0.00028347556444930776
P52789,0.0004810393736365211
Q6ZUS6,0.0003152315015374665
Q8NDI1,0.00042466355501524317
Q6NZY4,0.00044661253972693744
P19224,0.000444728431961472
Q96RD3,0.0004449353758600878
Q0Z7S8,0.00038989112279034317
C5orf56,0.0
A0A087X0B9,0.00038685503556366103
Q9BXB7,0.0004019802396754149
Q15669,0.00042064456386991416
Q9BZD2,0.0004054406189680565
Q969S0,0.0003719875686171042
O43614,0.00034013977683123355
Q5XKP0,0.0004145927519564678
P31645,0.0004552272733582049
Q9H2F5,0.00043768178621957397
Q96D15,0.00038508851608881856
A6NKD9,0.0003913934542357775
C17orf77,0.00026321432690717863
Q9BZQ4,0.000432612458453412
P46093,0.0003700091610728639
P62136,0.0005194226323655734
Q8TDW7,0.0003886048577752828
Q9H832,0.0004402413125907072
Q9GZV5,0.00047818518837091907
Q96GT9,0.000279809399208724
P52758,0.00041096217749757964
Q9UKI9,0.000405818058435974
Q6WQI6,0.0003510931009528552
Q8IWV8,0.00042912755982200875
A6PVS8,0.00037276051759449827
Q8NHG7,0.0003766790109856153
Q9H6D3,0.00033097863899264005
Q2M3V2,0.0003596406820939063
Q9UJT1,0.00041316936907516893
PRNT,0.0003823559755760315
CCDC144NL,0.0003242787411466033
Q6IAN0,0.0003926921327788726
Q6PJW8,0.000399525735301538
A4D2B0,0.0
P41218,0.0004178767821257243
Q9NSC2,0.0004137571149888856
Q8TEB1,0.0004611220281745534
P17025,0.0003877508061497696
A8MRT5,0.00028451319215428426
P54259,0.0004744689803782046
B9EJG8,0.0003508279884996024
O95158,0.00033630200206196336
O00479,0.00036641922622535175
Q14258,0.00047933420411858904
Q9BRK4,0.0004263698162441364
Q9NYN1,0.00035406044387350827
A6PVY3,0.0
Q9P0B6,0.00033144221211807423
P49750,0.0004088770262690203
Q96J87,0.0003765427784928759
O00468,0.0004597321893298306
P43657,0.00044593457605837113
O95147,0.0004029244825617834
Q00839,0.0004866226509962793
Q5JYT7,0.00031295403748910893
P55774,0.00043370302570395683
O43572,0.00042216186341421485
P98169,0.0002956385910045483
Q8WWY7,0.0003283030972019466
Q9NNW5,0.0004359911502166197
O75865,0.00044819297934618415
Q8IY37,0.0004469515049349772
Q6ZS72,0.0003021413722412154
A6NFZ4,0.00031478998749079063
P18283,0.0004439348741551433
Q9HCQ5,0.0003538887941972914
Q08AG5,0.00028674435236279505
A6NKB5,0.00032875654977536736
Q9UK58,0.00041994432572836426
Q14393,0.0003779657117474043
Q86Y22,0.0004248997724944581
Q96E14,0.0004581844767185025
Q8NEY1,0.0003894072187092275
A6NM36,0.00037250398027625556
P32004,0.000469528437994221
Q9NSI5,0.0003756725199478349
Q9NR09,0.0004513926861545677
Q9UN42,0.00045810933097864965
P36896,0.00041646596575083204
Q9Y5X4,0.000441050201381531
Q9Y6Y9,0.0004609567756715781
P41240,0.0005036873757413324
Q00653,0.00046501246772592114
Q92876,0.00041991747837387953
Q9H343,0.0004484632781558861
Q14162,0.00043333195262928016
Q9BUB5,0.00042023137033567935
Q5T447,0.0003775759056169821
Q9HBJ7,0.00038907734069898025
ENSP00000455561,0.0003675276812795308
Q5JTN6,0.0004114907804222501
A8MTY7,0.0
P0DTW1,0.00036473378737489446
Q6B0K9,0.00037163294293351685
O95696,0.0004493309634644879
Q15369,0.0004934427578552519
Q5T5Y3,0.00040363761349478024
P14091,0.00040582835226894194
Q8IV08,0.0004416166933015925
Q9BXS6,0.00045304513731644767
P20813,0.0004231678979590015
Q96HR9,0.000353619677668396
P09958,0.000447831761307199
Q9NVH6,0.00040434444925557144
Q6X784,0.00040041564256745264
Q9NQX7,0.0003829789091526617
Q9H3P7,0.0004359215609530695
Q8NHY5,0.0003991346494224593
Q6IPT2,0.0003051984922646044
P98155,0.0004589059063031968
Q12756,0.00044635402545720345
Q717R9,0.00039255765867409457
Q5T7W0,0.0003727628812125494
Q13936,0.00048764684006212604
Q92851,0.0004470605528139102
P35542,0.0004068127312119796
P35218,0.00032013957418241986
DIRC3,0.0004666871913293895
Q9BUP0,0.000324014612432429
Q6NTF9,0.00038124099435046105
O95363,0.0004330116914664846
P23468,0.000425997273299462
Q8N0Z6,0.00044031816072082145
P35250,0.0004939466303087046
O14950,0.0004470918982542261
O75817,0.0004160877823226453
Q5VW22,0.00029481416649691035
Q16740,0.000455724409554043
Q8N0X7,0.0004257928129037217
Q9UGQ2,0.0003731453258068343
Q96NT5,0.00041518953537730965
Q99819,0.0004107065066078394
Q96I99,0.000479813642263577
Q86WS5,0.0003424758372781373
Q86X40,0.00038930354661878715
Q9C0K0,0.0004432885731888933
Q92922,0.000483152607883199
P43628,0.0004252987617021283
O60391,0.00044973863134603755
O75935,0.00046102266066632927
P48643,0.0005225302416306472
Q9UIJ7,0.00041494690083660244
Q5MJ70,0.00039401444283247803
P18084,0.00047617489885393226
P19087,0.00046340131575964435
P43308,0.0004119949394839282
Q8NFD2,0.0003937887162002336
Q5W064,0.0003513419129848184
A4D1S5,0.00034529399058159585
Q8IZD2,0.00046136556406326445
Q15121,0.0004129403444727284
P36542,0.0004703399263799603
Q92615,0.0003928734125494364
Q99750,0.0004207306972992179
P05141,0.00044732159387612187
Q9H1A3,0.00036702766821958765
Q567U6,0.00040600629656736863
Q8IZ73,0.00040530995469381035
B1AL88,0.0003326426170034403
Q8N201,0.000450142195762381
O14498,0.00035484800049025606
Q6X4T0,0.00034959475081182775
P11487,0.0004931249253655428
P52179,0.00037640579577984606
Q96NB3,0.0004880673785566314
Q86Y07,0.00037171917771111536
O94983,0.00040642256480525756
Q96T68,0.00039416193656893576
ENSP00000466834,0.0004341997064449851
P42356,0.0004467117236064818
P51522,0.00034464275403371886
P08237,0.0004561493755160669
P0CE71,0.0003764007675550831
O43924,0.00045274681471244716
A6NMK8,0.0003345797569287955
P33076,0.0004540799361831319
C9JG80,0.0002915028488452818
P30511,0.000461352969781226
A6NGA9,0.0003498506698802235
Q13255,0.0004728410610272827
Q9UNX9,0.0003791789227688137
Q96BM9,0.0004009530840974601
Q13495,0.0004779453799873917
Q9H9B1,0.0004775089647704162
Q8NFU5,0.0004355150815535587
NPIPB3,0.0
P13501,0.00047706938425918507
Q53RE8,0.00028973892707456484
P49767,0.00045624886476285586
Q9BX67,0.00043528925272392376
O75044,0.00044419549921322467
Q8N9I0,0.0004430013380000364
Q8IWZ6,0.00043939203289656344
P46777,0.0005043583410244624
P11441,0.00048220652608746146
Q99466,0.0004744237443745787
O14627,0.0003846994598369084
Q8WWM7,0.0004534916971134707
A8MTJ3,0.0004787368058248699
Q8NEG2,0.000315055787376893
Q9P2L0,0.0004446303390101473
Q6ZV65,0.00034591227631133344
A4D0V7,0.00033873274623671983
Q75V66,0.0003638853560593363
Q03252,0.0004506576158247848
Q92896,0.0004034403794276065
Q96AX1,0.00044341626274165165
Q9NUQ2,0.0004074127117499433
O14842,0.0004250814914041981
FAM86C1,0.00028761779236762794
NAP1L6,0.0003921338097477345
P98179,0.0004240641634866587
Q9Y4K3,0.0005193175394658784
O75159,0.0004464570595649379
Q6P3V2,0.0002960851650777651
Q16348,0.0004122151571405365
O60936,0.00038571360738882206
Q15438,0.0004510786077440254
P33316,0.0004741466396193317
Q03181,0.0004411521429321871
Q08462,0.0004747154619827037
Q9Y5R6,0.0004177648950889914
O76013,0.0002999507934999559
Q9BYR6,0.0
Q6PF04,0.00025476949647506073
P09488,0.00044598935698869277
Q5TA82,0.0003888447410070289
Q5W0V3,0.00035428856674160294
Q93052,0.0004233584087260778
P17040,0.00035865488093854956
Q99731,0.00043247244837875414
Q8NE63,0.00040273307756980454
Q96M86,0.0003678185216991207
Q9NSU2,0.0003850136174661318
Q8TDD1,0.00045148080326465985
P51679,0.0004449595202989844
P56703,0.000435506335017903
Q99460,0.0004904800360894571
A6NDB9,0.00038474945535607233
Q96KK4,0.000444873281418756
ENSP00000485140,0.0003449694469908265
Q9NQZ6,0.00035248176362543207
Q96L33,0.0004288070173930719
Q14872,0.0003669684728284471
Q9BV57,0.0003886960760361541
Q6DKI7,0.00037384110637900643
Q9H3Y6,0.00032895252477067746
Q04721,0.000497452758001198
O15540,0.00044612938262240666
A6NFD8,0.0003341543445974677
Q9H5J4,0.0004019393149964266
HIATL2,0.0
Q9UGC6,0.00043568888458362114
O00401,0.00048205037464239993
ERVK-10,0.0003191376492073403
P09913,0.00040920087192220005
P52746,0.000366690539701905
Q9BVV6,0.00040017664154187065
Q13496,0.000440344436555883
Q6ZMG9,0.0003822319457083816
C9JR72,0.00043307756706184304
O94812,0.00037382929120259004
Q9Y6W6,0.0003856016742950587
Q6H8Q1,0.00044066204346291385
Q96BD8,0.00043244799133726534
Q68EM7,0.00043778631387213923
Q8N8L6,0.00036903458134345197
Q96S53,0.00037830472429955364
P05423,0.00044501378212259153
Q8TD23,0.0002848452422513073
Q99962,0.0005152031909049923
Q9H6S3,0.00040023935927135197
C22orf46,0.0003202629503153334
Q8NB46,0.0004076897787806794
Q96LZ7,0.00036176582190023017
Q6NT46,0.0003512873131309383
Q53H80,0.00041718433419919883
Q9HAW7,0.0004197876549907593
O75309,0.000327381623099395
Q96PY5,0.0004361609256218729
A6NK44,0.00029017311968384683
Q17RS7,0.0004389021873013925
P51589,0.0004045691137603461
MTRNR2L9,0.0002786061391757095
Q9UGI9,0.0004801392813190675
Q8IY34,0.0003795521736939083
Q96S37,0.00039026399444848256
O75173,0.00042606754613506347
P31946,0.0005168975445719389
Q13415,0.00047253155224222834
Q9NZ52,0.00045964139530376845
P0CAP1,0.0003729795425548542
Q6H3X3,0.00033480160798325626
Q96IM9,0.0003629039618580759
Q86TI2,0.0004210224946852304
ZNF487,0.0002442614286699013
Q9BYQ3,0.0002616922890857192
O95758,0.0004169556915868984
P62888,0.00048581314896624714
Q7Z602,0.0003687801476675295
P10606,0.00044475264337369105
Q9H7C9,0.0003143960097504849
Q15149,0.0004888132313871479
Q10469,0.00039746462411696345
Q96ND8,0.0
O75596,0.00038883095022725685
Q9BST9,0.00042107146586267696
Q9Y694,0.00039215246793820305
Q14114,0.0004454733612190258
Q9BTL4,0.0004115392724712588
Q17RQ9,0.00039129577393279833
Q6ZW76,0.0003673486236677527
Q719H9,0.00040544853396628307
Q9BYW1,0.0003469712173212767
Q8WWF5,0.0003564228807848691
Q9BS18,0.00044724823923767836
P54219,0.0004092637526692708
Q8N6L7,0.0003810376208847271
Q9GZT8,0.00041082306618963303
Q9HAP6,0.00044324718845612117
CHDC2,0.0002846454457968823
O14925,0.00044126586152463016
ENSP00000472160,0.0
P62753,0.0005161011522944937
Q8IWF2,0.0003990077205352525
Q92748,0.0003680684294730702
Q9NUX5,0.00046768315037478065
Q6UWE3,0.0
P0C862,0.0003741284702350675
Q14C86,0.0004138779683992091
Q8N8W4,0.00037446831787685416
Q99551,0.0004157940381826733
Q9BY15,0.0003583649843131832
Q53FA7,0.0004019747058648069
P31948,0.0004866757446312108
P15104,0.0004692389647134433
Q9H0F7,0.0003929724320100577
Q15517,0.00041074687160606697
Q9BX74,0.0003768680287722215
Q9NX78,0.00035381334256090214
Q96G27,0.000399150225214833
Q5RL73,0.00029099461475583796
Q9BVK2,0.0004017296269318841
Q8WTS6,0.00046556396986498845
C15orf53,0.0003233080420928075
Q9Y2G7,0.0
O94900,0.00031518786200155805
Q9NS86,0.0004431176099631542
P00387,0.00037208956898771587
Q96S90,0.00033184047885113753
P34820,0.00038987773015241683
Q96KR1,0.00037885849836747406
P27144,0.0004383499308620238
Q9NS39,0.000425023313827136
Q9P1P5,0.0003828811580077136
Q8N766,0.00041142448721303155
Q6ZTA4,0.00038315432498796967
Q9BZM6,0.00038164384133959405
O43164,0.0003959828484844088
Q6ZUT1,0.00033588239597624406
P61073,0.0005228951269257384
Q96LT9,0.00045128030643619286
P07099,0.0003934196482431028
A6NJG2,0.0003529051332284383
O75324,0.0003282847760915575
A5YKK6,0.0004628687006504231
Q9BWG6,0.000393987983755391
Q9C030,0.0003620497667282518
Q92544,0.00039601481403478417
Q7Z4W1,0.00043311913113823226
P60321,0.0004132391113190559
Q9Y2Q3,0.00042112742396551345
Q9NPA1,0.00042149452644546037
Q8NG66,0.00032962809805277943
P52757,0.0004324235264944244
Q96MG7,0.0004197801561387948
O00273,0.0004340701455049501
P82987,0.00038137086688666175
Q9HD43,0.00032706941074859283
Q9H0L4,0.0004341760017925293
Q9BZP6,0.0003804126967086036
P11464,0.0004001418108728866
F8W1W9,0.0003500390571392011
Q6P0A1,0.00031440385271461847
P23396,0.0005150178815776292
Q9NZV8,0.00044016492924456893
Q9NRH1,0.0003815354668200117
P52848,0.00041716267716467893
Q9UQD0,0.00043024612837248106
Q96NA2,0.0004228283362898829
Q8N9B4,0.0004110952418854828
Q2YD98,0.0004763429355086038
Q15848,0.0004854925313642369
Q16626,0.00040913418871883577
Q9P1Z2,0.0003755943029045062
F8WCM5,0.00045032478908288936
O95047,0.0004453260810390916
Q9UJ14,0.00042784413963777246
P84101,0.00036518021604285586
Q9Y4A5,0.0004849537119871645
Q8NC44,0.0003653865127687704
Q9UKF5,0.00033294176490107635
Q9P126,0.0003934723298763169
Q8TF61,0.00040004128931266656
Q8IVL5,0.000420006065741494
Q86UD3,0.00040847745124067804
Q2KHT3,0.00041696666628679994
Q6UDR6,0.0003391865145655793
O75474,0.00039553150441617996
Q96N28,0.0004236586005470743
P14384,0.00040233584594873205
P05787,0.0004823713126427928
Q9UL52,0.0003623338534411287
Q9NRY5,0.000488446478448042
Q6NUS6,0.00039133218846177596
Q02127,0.00045366882990886863
Q9BZQ6,0.00045713644609489737
P22792,0.0003501702472288021
Q96MP5,0.0
A6NDG6,0.0003812286164617011
Q8NAX2,0.0003518086004346744
P24394,0.00044897121308235286
Q86YI8,0.0003868906113042715
O75636,0.0003713809945775876
Q8N165,0.00036891926514402387
Q9H334,0.00044442621249168965
Q8IV77,0.00044081801529153203
P14866,0.0004941984350383011
Q8NH03,0.0004453505032819154
Q9UNX4,0.00047672855120044823
Q02388,0.00047707982849976135
Q5W0B7,0.0003688086176899214
Q6IB77,0.00034118885821360763
Q8IZI9,0.00045545806761319787
Q8TF20,0.0
P21333,0.0005005777421394768
O00478,0.0002815328447050235
Q99719,0.00043338654668213897
Q8NHJ6,0.0004140674228720382
Q15735,0.0004173470502154357
Q96KN1,0.0003929108541680662
P39877,0.0004524291029947063
Q5VV63,0.0003774665837930392
C17orf82,0.00029393739884008057
Q9UK08,0.0005228644415685566
P15812,0.00043913791700595135
P56559,0.0004128415642674113
Q6T423,0.0002911058747336357
Q6ZU64,0.0003568232576189749
P15018,0.0004753032431031295
Q92569,0.0005010619610885154
O43747,0.000476836873988392
Q16623,0.0004716365503987212
Q6IS14,0.00046231979316554967
O15072,0.000428437020354743
Q92935,0.00036061161094207313
Q969Q6,0.00046893063525282755
Q8WWR8,0.0004151811867875042
P29536,0.00042731248169629435
O75030,0.0004823310520544679
Q86X76,0.00041655667205491964
P17020,0.0003852447079285882
Q15561,0.00042967753955006055
O95751,0.0003433847351240764
Q6AZW8,0.0
Q9H1M0,0.0004086712514661577
Q86UY6,0.0003969813783487375
P60900,0.0004945471610130831
Q8NHL6,0.00044090098615735135
Q8WXH0,0.00047281618382891296
O15479,0.00037803811114604715
Q8NGB9,0.00044542912320808426
Q8TBC3,0.00040837350904799
O00754,0.00038778059810000047
I3L3R5,0.0003140266498391092
Q16270,0.0004253159967162038
P62854,0.0004737343664403104
O15355,0.0004500258825201803
Q96BI1,0.00041183221898008054
Q14576,0.0004294218290247049
Q9BSV6,0.0003907702928580501
Q8NH94,0.00044563115331894146
Q06055,0.00042120969454417437
Q96PL2,0.0003942540697341706
Q9Y5A6,0.00036515136906374276
Q2M2I3,0.00038621306641699224
A6NCI4,0.00038936860830425524
Q8WWB3,0.00034530076233064516
P49795,0.0004056749017293804
P07992,0.0004992604575656409
Q9H5V8,0.0003840918713203825
P21452,0.00039931394358203465
Q3ZCT8,0.00040766375222588824
Q9UKY7,0.0004196914450393066
P51993,0.00038120258198664494
Q9NV96,0.0004052633278529465
Q8WTU0,0.0004416371941721867
Q9UPQ0,0.0003914419922831474
Q96SN8,0.000449824891684635
Q99250,0.00044712728152363434
Q8WY41,0.00037982205257030497
A8K8P3,0.00037561433848287
P35125,0.00043091794895503923
Q7L2E3,0.00042276117818519583
Q9Y5F7,0.0
Q8NCY6,0.00035221221609284297
C9JUS6,0.00034583416490268373
ENSP00000482514,0.00038923162287339525
P28347,0.00043383212291307603
H3BRN8,0.0
ALDH3B2,0.00042159528147380306
P07738,0.0004197942577873965
Q0VG06,0.00045271291084490126
Q15013,0.0003754206657587017
Q9Y2K2,0.0003923762437755902
Q12816,0.000379395169490104
Q9NZJ9,0.00037640445864326984
Q9P215,0.00040036843189657575
Q9Y4W2,0.0004295283806540509
P21246,0.00041961857268847614
Q7L5D6,0.0004620582242019238
P16260,0.00034622624030154655
Q8N4F0,0.0003849664845660059
Q8WXG9,0.00039568640069680383
Q8NES8,0.00031221980030726054
Q6ZSG1,0.0004221658518767942
P15863,0.0004129604473542899
Q6NUQ1,0.0004327923672532461
P20273,0.0004458760560324025
Q96EU6,0.0004499587092498766
Q8IWJ2,0.0004420289719023824
P02749,0.00045188265497781484
P41181,0.0004351206900849899
Q6W3E5,0.00036992317644953215
Q9NUJ7,0.0003630123304348716
P61129,0.0004026866018282577
Q8N4W6,0.00036026893747545
Q15053,0.00031092349422080795
Q86W92,0.000408006035209553
Q14203,0.0004916231822593224
Q86YT9,0.00038507018883118436
Q09428,0.00044782947187825653
Q8N100,0.00041591113803854927
Q9BWX1,0.00036021619899854237
P04637,0.0005917768148562487
O95190,0.0003994313925817021
O60725,0.0004052247386348716
Q8IVS2,0.000418136886237339
P55259,0.0004140167252113493
Q9NSB4,0.0
O60609,0.0004588087168199015
P00995,0.0004188379649610375
O15269,0.00043196015833302514
Q96MR6,0.0003444085384525163
P01569,0.00045743229400227085
P15173,0.00045390477600340404
Q96C55,0.00033133829504548813
Q15417,0.00040775404695017137
P82675,0.0004921697045551755
Q8TDY8,0.00031148034808179564
Q9NUQ6,0.0003583065765584513
Q05086,0.0004939421767529144
Q8WVP5,0.00031607072306278174
A6NKL6,0.0003336206872476607
Q8IWB4,0.00027045173465429655
O95453,0.0004500534671323993
Q8N3R3,0.0002511292090988621
P49675,0.0004230467172222091
O43603,0.00039310850919022474
P13929,0.00044330028934763693
Q8NGX1,0.0004454387438072828
Q13183,0.0003925743801602481
Q9NZU7,0.0004041934296644126
Q9NY91,0.0004352754613914406
Q16831,0.00041935198133914617
Q96LT6,0.0003494059444436282
Q8N6L1,0.00038923523598147436
Q8WXG8,0.00036748487714033926
Q96Q42,0.0004392301559546819
Q03519,0.00045252497377253244
Q14157,0.00042543685482551014
P11388,0.0004970664662547964
Q96MR9,0.0
Q92974,0.0004539077916496224
Q8WWZ8,0.00033172305313418897
Q08257,0.0004280632394981797
B2RUZ4,0.0003197156421766734
A2RUS2,0.0003616215739562593
Q9P2K6,0.00041983551254086107
O43252,0.0004963296322161104
Q8N568,0.00036827724443298565
P54578,0.00045758576328235365
P10915,0.00038091900385099295
Q9H490,0.0003925036719339217
P14209,0.0004127889130097499
P20309,0.0004242515661356112
Q6ZN55,0.0003789181274313759
Q96DR8,0.0003727673493963362
Q8NBV8,0.0004112335245588213
Q99742,0.00035482658276993293
Q8NGA8,0.0004465222673689588
P34995,0.000433800237550743
Q9Y692,0.0004310814221394034
Q13042,0.00047888941783633083
Q9BRV3,0.0003804566923863436
Q9C0K1,0.0003732910957393434
O60304,0.00037137378481626215
P30566,0.0004469134291920063
Q9H3Z7,0.0003241808940981411
Q9UKT9,0.0004417723712020977
A6NDD5,0.00033553488270342225
P55345,0.0004447115995413962
Q6PJQ5,0.0004144808202832601
Q9ULC3,0.0003977643245672278
A8MPS7,0.0003762858596029414
Q8N1G1,0.00041859651474780143
O94898,0.0004099355584578631
Q8IVF1,0.00037023030086740324
P04049,0.0005144949877794877
Q9Y6X5,0.00036830940853375613
Q6UWT4,0.0003545786244419036
Q9UIX4,0.00043837891546864816
Q6XPS3,0.00037248596092765405
P15151,0.0004134791917953846
O95479,0.0004546764909873676
Q96PZ2,0.0002809115656391028
Q969V6,0.00045155395127194787
Q99873,0.0004958343515019966
Q9BRG1,0.0004572285569177671
Q8WVE0,0.00039567988859544095
Q9BVL2,0.0004594080128657614
Q96KN2,0.0003918328996274217
Q96DC8,0.000350366443332604
Q86Z20,0.00033161037128358014
Q96K49,0.00031631187611661865
O75529,0.00042493404661090716
Q53GT1,0.00044344283185544645
Q8WVC6,0.00038539861743183056
Q8WXF8,0.0004012549404161158
P49593,0.0004236392885388443
P08047,0.0005167747861232723
Q96EY5,0.0004569781206730207
Q9HD47,0.00041221847972285254
O60765,0.00027303723956113976
P11802,0.0005121817810619921
Q9H4G0,0.0004311613982514506
Q9BT88,0.00042713614015065475
P29034,0.00040760814111295954
P60510,0.00045443536561335155
Q9BR01,0.00039804093659189096
Q9H0X4,0.00037177616645641884
Q9ULK0,0.0004182691903711077
Q86T26,0.0
O75436,0.00045698651172915167
P01213,0.00046895470754041265
Q9P1T7,0.00039339462459861424
Q6PI78,0.00037769660121123375
USP17L23,0.0003141271781158926
P38432,0.0004228497974384043
Q9H3F6,0.0004253722195584666
O43763,0.0003700971053587609
Q5JTZ9,0.00044074798556630626
O95789,0.00037894742150556524
Q8NEB7,0.00039265296409187736
P20962,0.0003383162217713103
Q6GPI1,0.0003595315336829198
Q14094,0.00044065859769695147
O60907,0.0004886369442333926
P30954,0.00044754706572257676
Q8N5N7,0.00041130490922795023
Q16719,0.00041833493867939205
P56179,0.0004287122172803808
ENSP00000472415,0.0
Q8NET1,0.0003403286023232173
Q9H329,0.0004030072652359758
O60568,0.00045559484772384417
Q9UK13,0.0002840129533381467
Q13571,0.00044435423949136846
Q6ZSJ9,0.0004161710709450217
P14927,0.0004412974561479944
Q9ULS5,0.0003492974512070978
Q96IK1,0.000400876237884161
Q8N446,0.0003663353341076568
P26441,0.00046040569429024833
Q5TB30,0.00044297600832725965
O60330,0.0003310387441941751
Q7Z406,0.00044858405012099527
Q8TC90,0.00034303056956098727
P05089,0.00046244074829212656
O43379,0.00044047837369109907
A6NFK2,0.00036193835922368846
Q5JPB2,0.0003942908261173197
Q8NFU0,0.0003974421540761715
Q5JWF8,0.00033067158087096216
Q8N7A1,0.0003696822519806491
Q8WWL2,0.0004128418146987515
Q86TN4,0.0003678886152452743
P49798,0.000444185252088164
Q5PT55,0.0003392044406364417
Q9ULL4,0.0003972154444050621
Q6PJF5,0.0004130362314169077
Q8IXA5,0.00037417010647017274
Q9C0B9,0.00036331221465809086
Q8TCS8,0.00045369274500454466
Q13461,0.0003884613905013314
Q6T4R5,0.0003597416249550377
Q9Y676,0.0004112709343761539
Q00535,0.0004920650865719154
Q9BU76,0.00038021429055763636
P19875,0.00045921073511791857
Q9NPB9,0.00036040920849568183
Q9NYY3,0.00046216773156869016
Q6UXP7,0.0003725662223840787
P25101,0.00044714073812560036
Q6ZNA1,0.000294877125273396
Q96LC9,0.00041476608071978216
A6NI56,0.0002829337404659928
Q8NGB2,0.0004453126661969707
O95263,0.0004336357588877964
Q0VFZ6,0.0003483349106128109
Q9BQI6,0.00042742789006955454
Q5H9L2,0.0003232266142120859
Q08174,0.000344142116406132
