node,degree_centrality,closeness_centrality,betweenness_centrality
P51674,0.000232309,0.7225067671335511,0
Q12415,0.000157371,0.6261057118063,0
P21549,0.00029226,0.6544003586581784,0
Q03940,0.00128894,0.6744150065569248,0
Q6NP72,0.00025479,0.4755083650569799,0
Q9UBY9,0.00019484,0.6670523664449455,0
P53262,0.00019484,0.6440718231249289,0
P42838,0.000142383,0.6019399035070582,0
O83412,0.000187346,0.0065488646051305,0
Q9P2R3,0.000269778,0.8814531186877586,0
Q9C0B1-2,0.000142383,0.5990394917865611,0
Q99700,0.000487099,0.8545291568276923,0
Q99590,0.000284766,0.772091993638987,0
E7ELX2,0.000262284,0.7439037446874576,0
P09923,0.000179852,0.7495883997380844,0
G5ECN8,0.000314741,0.5243765389923035,0
Q99697,0.000172358,0.7317156533339316,0
Q96A83-2,0.000262284,0.6332182987338904,0
P13712,0.000172358,0.6390228452867351,0
P0AG24,0.000457124,0.5163038623828486,0
O75604,0.000906754,0.719036570217127,0
Q9NXL9,0.000247297,0.7296068287136444,0
A1ZAC8,0.000457124,0.5032414685542526,0
Q9H9L4,0.000232309,0.7866990491763349,0
Q9BYQ7,0.00019484,0.5889156347761493,0
Q8IBH2,0.000134889,0.0022485593775579,0
P19357,0.004751092,0.627536560084047,0
Q8IV63,0.000224815,0.7674785039909681,0
P40020,0.000179852,0.620001927219057,0
Q14005-2,0.000771865,0.6520991848303364,0
Q9VXL1,0.000142383,0.5947252737825087,0
EBI-166753,0.000172358,0.4867662193254032,0
P35271,0.000404667,0.6781226861847961,0
Q96FT9-2,0.000172358,0.7136148082607998,0
P03973,0.000149877,0.6812606194596117,0
O94919,0.00019484,0.7030064590599299,0
Q96HE7,0.000202334,0.8310031935771454,0
Q99623,0.001431323,0.8688103596687777,0
Q1ZXS5-2,0.000149877,0.3780582767703678,0
P53540,0.000172358,0.6299665558091817,0
EBI-13682977,0.000134889,0.3993036972592612,0
P12962,0.000247297,0.6338261189255658,0
Q9BTT4,0.000659458,0.8008960242377219,0
P0C6X6-PRO_0000283826,0.00035221,0.7424492856086867,0
P36005,0.00019484,0.6393395653463696,0
P0DMC9,0.000217321,0.6162352885869721,0
Q53FP2,0.000247297,0.6601830287385778,0
P81877,0.000344716,0.7965373876651579,0
P31267,0.000149877,0.5690165792703158,0
D5SHL1,0.000164864,0.4049817336423746,0
A0A0H3NF08,0.001581199,0.8553278716582232,0
P98194,0.000179852,0.8015264895234611,0
A0A1D6HXP2,0.000374692,0.0672578512996595,0
P0A850,0.000981693,0.6061280792952235,0
P29991-PRO_0000037946,0.000434643,0.7480768381938724,0
Q09472,0.002165719,0.8853933532961241,0
Q08096,0.000217321,0.6640474209479388,0
Q9VRL7,0.000209827,0.5488602356830022,0
Q9BRL6-2,0.000217321,0.7296573706373822,0
P06002,0.000157371,0.556301515185518,0
Q84JB8,0.00019484,0.4889153223229004,0
Q08962,0.000434643,0.6372197407933109,0
Q9UET6,0.001034149,0.8633212918619064,0
Q8NEF9,0.000202334,0.7812623317413279,0
Q9Y305,0.000434643,0.8259863289902357,0
Q0PB66,0.000142383,0.0246211520725373,0
Q56ZN6,0.000209827,0.4703080661187731,0
Q96RU3,0.000262284,0.8321051829232641,0
P32836,0.000179852,0.6077232617202158,0
Q6PIV2,0.000472112,0.7427453570335454,0
P06929,0.000412161,0.7489168612402293,0
Q1PE85,0.000157371,0.4702417460468365,0
Q8WWY3,0.001626162,0.853878464096314,0
Q8K1S6,0.000239803,0.7301265244891776,0
P10659,0.001333903,0.6715814459386149,0
Q12245,0.000142383,0.6195263508643661,0
P39013,0.000299753,0.6265261589977665,0
P51788,0.000239803,0.7368161820178598,0
A0A1D6GG87,0.000232309,0.0657396008708186,0
Q8RX77,0.000179852,0.4701366569114754,0
O43314,0.000157371,0.7856897218107591,0
Q0VDC6,0.000562038,0.6260241021138246,0
P40763,0.002173213,0.885538633388644,0
Q96EA4,0.000217321,0.8299952217881718,0
Q9H3R2,0.000142383,0.8354726292535647,0
P23647,0.000329729,0.5639504645934983,0
P09733,0.002510435,0.6846894541574425,0
Q9D752,0.000209827,0.7124669936138488,0
Q8ND90,0.001521249,0.7905692264649062,0
O94826,0.000419655,0.894758519613434,0
Q9SZP6,0.000592013,0.4869673605955069,0
A0A1D6JM71,0.000592013,0.0690840138181465,0
P07356,0.000217321,0.7091934272312068,0
P40161,0.000464618,0.6767632977525342,0
E9PK12,0.000134889,0.724114358015655,0
Q9Y618,0.000854297,0.8499477206267776,0
O43184-4,0.000217321,0.6483053372072902,0
Q9W4S7,0.000202334,0.4968049394498177,0
P23869,0.000172358,0.5716001810906531,0
A0A1I9LQ53,0.000457124,0.438984763419794,0
Q46864,0.000404667,0.497534026509451,0
Q9Y496,0.000621988,0.8096862920868471,0
P54645,0.00238304,0.7937641726819368,0
A0A1D6I2X6,0.000614495,0.0719634871889601,0
P14094,0.000711914,0.7015381702897957,0
O15397,0.000532062,0.8929756444121181,0
Q9UBW7,0.000629482,0.8284941324967625,0
Q9VXS4,0.000172358,0.5511454896003176,0
Q07817,0.000659458,0.8045606586671074,0
A0A178WKB2,0.000344716,0.4392382699958179,0
B8A277,0.000472112,0.0685355515262741,0
Q9Y696,0.000134889,0.8961303244442212,0
ENSG00000168811,0.000157371,0.6748596228724609,0
P49848,0.000397173,0.8148980869753567,0
Q9W4K1,0.000157371,0.4878165898840887,0
Q99501-2,0.000134889,0.7134794616873952,0
B6SY69,0.000224815,0.066978298640507,0
A0A1D6NFC0,0.000134889,0.0527663739932835,0
Q9C8K2,0.000179852,0.5725402114681866,0
Q9NWT6,0.001693607,0.8035265685134285,0
F4JZM4,0.000217321,0.5742559286682828,0
Q8IV38,0.000157371,0.7300057774683888,0
Q86WA8,0.000179852,0.7459001146073482,0
Q9V455,0.000149877,0.504374386982857,0
Q15116,0.000419655,0.7178381967737799,0
Q12905,0.001416335,0.8828721701563129,0
Q7Z6Z7,0.000944223,0.9086668817226774,0
O16797-1,0.000397173,0.5984651053727155,0
Q9Y5Q3,0.00019484,0.7108352085728388,0
EBI-13650063,0.00035221,0.4431306890940371,0
P25686,0.000172358,0.7935377565667302,0
A0A1D6LLI6,0.000179852,0.0635949020199503,0
Q9NRZ5,0.000277272,0.698803713718232,0
B4FPA6,0.000179852,0.065049628407556,0
Q92985,0.000434643,0.7580377999019021,0
A0A1D6MEE8,0.000142383,0.0612890240803002,0
P25705,0.001468792,0.8843889921034072,0
P29144,0.000277272,0.7815877747528768,0
A0A1D6JKY6,0.00019484,0.0568493205580359,0
Q7Z2T5,0.000367198,0.8630973574551976,0
O75323,0.000479606,0.8918685965887673,0
P00957,0.000164864,0.516172295279626,0
P51637,0.002570386,0.6738142760955732,0
O60469,0.001176532,0.7773440233946937,0
Q9HCU5,0.00025479,0.8425673618292009,0
P54727,0.000607001,0.8356440489497626,0
O95471,0.000562038,0.6348515135226059,0
Q96GC9,0.000816828,0.8016438655649067,0
P14180,0.000134889,0.6592691218454859,0
Q9NPD8,0.000179852,0.7024080046271427,0
P11308,0.001236483,0.8325474328104528,0
P54785,0.000217321,0.6548843896484957,0
Q9NPG2,0.000134889,0.6665970262890327,0
A0A1D6DZK4,0.000232309,0.0666091567675816,0
P58658,0.000217321,0.6974331574653614,0
O95425-2,0.000224815,0.7288300619404089,0
Q83BP6,0.000247297,0.6865786924784402,0
O14966,0.00019484,0.8223421702830622,0
P54819,0.000524569,0.8463929261998047,0
Q9Y3D3,0.000359704,0.818553629131703,0
O43422,0.000187346,0.7435119055292576,0
A1KXE4-2,0.000412161,0.6305723118888698,0
Q8H1E5,0.000262284,0.4674114326182688,0
Q9D6T1,0.00025479,0.735842081475626,0
E9Q401,0.000494593,0.6616593903308211,0
A0A1D6GW67,0.000157371,0.0558381091158636,0
A0A0S2Z4U3,0.000172358,0.5855689574539685,0
P30999,0.000149877,0.6964796621568219,0
Q6P1J6-2,0.000187346,0.6880413750695695,0
P43563,0.000149877,0.6226762690889909,0
Q8IV48,0.000179852,0.7088751271010421,0
O94763,0.000472112,0.7996979375127642,0
Q86UE4,0.001026656,0.8688167846586707,0
Q9UTQ7,0.000134889,0.000149127974171,0
A0A5S9MMK5,0.000434643,0.4749563565663944,0
Q9H501,0.000217321,0.7892684172913734,0
Q05516,0.00093673,0.7597784823668857,0
Q9UID3,0.000359704,0.8742765776222201,0
P11498,0.000329729,0.8331382855817479,0
P53730,0.000202334,0.6174031165956089,0
Q13615,0.000187346,0.7802385966573656,0
Q8SZP2,0.000562038,0.5444718614399711,0
Q5S006,0.000584519,0.7457001776094199,0
Q9GZT6,0.000307247,0.7237842414971406,0
Q9VDF0,0.000187346,0.4899737408405484,0
P47804-3,0.000172358,0.6200630933623833,0
Q9BTL3,0.000457124,0.7825757571329288,0
Q03860,0.000487099,0.6440530826343621,0
P38883,0.000621988,0.6453986457603159,0
Q9C0C2,0.000419655,0.8506435985976915,0
P32527,0.001071619,0.6924899762636365,0
O81851,0.000299753,0.4735646723180833,0
P52480,0.000217321,0.6954134953321032,0
P18846,0.000224815,0.7885581337854836,0
P75992,0.000134889,0.5046617074345058,0
H2KY91,0.004586228,0.4099613464898907,0
Q9UKT8,0.00019484,0.6979163064148796,0
A0A1D6FTA4,0.000164864,0.0631463328005145,0
Q9Y2I1,0.000584519,0.8746836449978194,0
Q15910-2,0.000134889,0.7172620642531343,0
Q9XTL9,0.000172358,0.4920106950195899,0
Q9W115,0.000224815,0.4880547803605298,0
Q96RE7,0.000224815,0.7873252101282887,0
Q12083,0.000172358,0.6842287302176077,0
A0A1U9X8X8,0.000239803,0.6244129572281538,0
O95059,0.000202334,0.718444656711935,0
Q9H300,0.001281446,0.8449334157276499,0
O15534,0.000457124,0.733381082986989,0
P33202,0.000412161,0.6719983823581842,0
O15111,0.00080184,0.8519171116289512,0
Q96IP4,0.000217321,0.7190914138227669,0
Q8WYQ5-3,0.000794347,0.7572665539513213,0
Q8IYX3,0.000247297,0.6992497047972551,0
Q9NUJ1,0.000209827,0.7922037455387342,0
Q9VTV7,0.000187346,0.5498996935527191,0
P47822,0.000217321,0.6320296873572185,0
P50882,0.000172358,0.5148455504478926,0
P21246,0.000734396,0.7529716625873903,0
P0AC53,0.000367198,0.7215015950561546,0
P60371,0.00054705,0.6158161201219745,0
P49643,0.00025479,0.7733727830494224,0
EBI-13652305,0.000187346,0.4185526689274716,0
Q8NFZ0,0.000149877,0.7315046779203875,0
Q0ZGT2-4,0.000224815,0.7290363651881825,0
Q9PI04,0.000359704,0.0288670811368347,0
Q99684,0.000142383,0.7054486307965657,0
P00331,0.000179852,0.6377503086737513,0
Q9VYS4,0.000142383,0.5608706840213694,0
P41227,0.000681939,0.7883139256843682,0
B4FBW9,0.000202334,0.0657396008708187,0
Q3V6T2-2,0.000142383,0.6901041222682748,0
Q7L014,0.000307247,0.8527899853200255,0
P49768,0.001761052,0.8993910468751718,0
Q92731,0.003454659,0.84653131883317,0
Q4VAQ0,0.000217321,0.6760649955310407,0
Q96EK4,0.000666951,0.8215371125258858,0
P08393,0.000179852,0.7688245115215976,0
Q9VJM1,0.000442136,0.5059981027856504,0
Q00994,0.000359704,0.7430351578332044,0
O43148,0.000262284,0.7987272587573621,0
A0A178V0F6,0.000149877,0.4597225852567573,0
P70288,0.000322235,0.6360181929165128,0
O95183,0.001026656,0.7591274316243806,0
P59637,0.000277272,0.7150417318454451,0
P03950,0.000944223,0.8385929263791825,0
Q8N5P1,0.000187346,0.7259916413082708,0
B2RWW0,0.000134889,0.7188988210246188,0
P62136-1,0.00035221,0.7572755653014439,0
A0JLT2,0.000951717,0.8089426576051808,0
Q0PBR4,0.000284766,0.0276526052954582,0
A0A1D6FCB8,0.000659458,0.0674455197911783,0
Q8N609,0.000202334,0.6101301345935197,0
EBI-13647421,0.000179852,0.4388070542072242,0
Q9VAB8,0.000202334,0.5018094153041479,0
P09001,0.000434643,0.7913688297336096,0
Q9PPJ5,0.000157371,0.0251994066884687,0
Q6UXB4,0.000202334,0.6901833338541299,0
P52870,0.000187346,0.5824746118145798,0
Q9U1W2,0.000269778,0.5237902736993494,0
P29386,0.000157371,0.4662315741709625,0
P39567,0.000149877,0.6160692425724086,0
Q96PS8,0.000142383,0.6059085370230439,0
P62158,0.003192374,0.900759572880028,0
P62745,0.000232309,0.8724995429666373,0
Q68FD5,0.000217321,0.793917664701302,0
O15417,0.000179852,0.799698774961638,0
P0A9Q5,0.000209827,0.5344111982074634,0
ENSG00000162891,0.000149877,0.7018395934948763,0
Q9BUZ4,0.00099668,0.7583833398228169,0
Q6NXT2,0.000374692,0.7685513744004927,0
Q86XZ4,0.000239803,0.8364595976409628,0
P33014,0.000157371,0.447222713254964,0
Q9M1R4,0.000239803,0.4132410115276297,0
Q15596,0.000434643,0.8475177960357311,0
Q9VYG2,0.000734396,0.5714367894568776,0
Q9H0G5,0.000179852,0.8252909472284897,0
Q9UQC2,0.000779359,0.8112461782591502,0
O75173,0.000202334,0.798398657713562,0
Q9NRW1,0.00035221,0.834886220498545,0
O75886,0.001476286,0.8489985266167744,0
Q9P2N7,0.000157371,0.7166976177493888,0
Q9H992,0.000149877,0.7474116616787745,0
P35178,0.000322235,0.6477381137543811,0
Q7KT85,0.000202334,0.4238182815187077,0
G5EGD2,0.000397173,0.6601804604403769,0
Q9H019,0.000164864,0.7835501607163778,0
Q9ZQR3,0.000232309,0.4850216128872476,0
Q0P815,0.000157371,0.0233417187638294,0
Q02866,0.000284766,0.6355103340577762,0
P38065,0.000314741,0.6423938585668455,0
Q9SJN0,0.000224815,0.4413502347104597,0
Q9BTT6,0.000247297,0.8393713408180591,0
Q5S007,0.017625503,0.922802539275735,0
Q05823,0.000164864,0.7480123554440203,0
A0A1D6HYC6,0.000187346,0.0637458446665311,0
P78559,0.000149877,0.7619557261553106,0
Q9M0I6,0.00019484,0.470253328990632,0
Q06682,0.000149877,0.6408082199840943,0
P48039,0.001693607,0.7856218249343262,0
O75438,0.000157371,0.7850254029440219,0
Q9VEH1,0.000322235,0.5029951852563289,0
Q8N6H7,0.000172358,0.8390043059733617,0
Q96AE4,0.000517075,0.8996289138822366,0
P60468,0.00054705,0.8921150068335206,0
P0A948,0.000134889,0.5944141875922869,0
Q9BTV4,0.000479606,0.8068200755151097,0
Q9VPD6,0.000532062,0.3956253768892951,0
Q9SS37,0.00019484,0.4030852036182094,0
P33329,0.000157371,0.6280914109257473,0
Q5SQX6,0.000464618,0.7312017450942786,0
Q92783,0.000269778,0.8805515817242247,0
Q86YQ8,0.000187346,0.8405183157864685,0
Q9BTW9,0.00019484,0.8250965570818175,0
Q8IWV7,0.000539556,0.7574028735351046,0
Q12021,0.000134889,0.6152948818333405,0
Q9BYW2,0.000457124,0.7819975625445229,0
Q9Y4J8,0.000247297,0.8384759895148274,0
Q9UBX0,0.000157371,0.6249392808382898,0
A0A1D6KJN8,0.000277272,0.0618378063782231,0
O24949,0.000187346,0.0014484203505801,0
P46990,0.000374692,0.6772119176016151,0
P05316,0.000239803,0.669817205742267,0
P53924,0.000164864,0.6215756879515986,0
Q16385,0.000187346,0.652793471920057,0
P43119,0.000404667,0.7159907063523031,0
Q9FG01,0.000389679,0.4366139309081659,0
O14981,0.000337223,0.7743632565708134,0
Q08285,0.000172358,0.6291859168512527,0
Q03338,0.000382186,0.6764114200657986,0
EBI-13647617,0.000397173,0.4431196323521005,0
Q8IVF2,0.000202334,0.8301296572018806,0
A0A1D6LED5,0.00025479,0.0678049906055315,0
Q96A49,0.000374692,0.8558224919388161,0
Q14978,0.000487099,0.8153735929786976,0
Q7Z5P4,0.000884273,0.6324853701568165,0
Q9P1Z0,0.000134889,0.6310535321413246,0
Q06188,0.000389679,0.6509688062747415,0
Q9BXU3,0.000172358,0.6999707634828799,0
Q5VV41,0.000239803,0.7728972695649252,0
O75521,0.000247297,0.7862936308629508,0
Q0P8T2,0.000771865,0.0312881983230077,0
Q5SXM2,0.000164864,0.7118672613435707,0
O43169,0.000532062,0.8302307379991078,0
Q9BT67,0.000277272,0.7681451230673079,0
P46150,0.000457124,0.5555705896512203,0
P23023-1,0.000329729,0.4853048806546065,0
P32910,0.000367198,0.6470646757764572,0
P46970,0.000382186,0.6829388196232014,0
EBI-13647477,0.000232309,0.4702094616029266,0
O95260,0.000239803,0.7214361597208507,0
Q15424,0.000494593,0.8603968810208926,0
Q06096,0.000239803,0.6100935762853283,0
Q9BZD4,0.000592013,0.8064907453741604,0
P39936,0.000389679,0.673450312658282,0
Q03370,0.000314741,0.5475085201986502,0
Q5SRY7,0.000164864,0.718790892330578,0
Q9PHX2,0.000599507,0.0289060173198184,0
Q6NZ36-4,0.000217321,0.5906280265089197,0
Q8LC03,0.000217321,0.4276302882898682,0
Q9ZUN5,0.000239803,0.4703654234458538,0
Q8N488,0.004728611,0.8892804221763787,0
G5EFA2,0.000157371,0.4742930729411227,0
P0A715,0.00035221,0.5848420058216344,0
Q8W5S1,0.000172358,0.4181552553817934,0
Q8GY50,0.000209827,0.4870464036798475,0
Q0P7V5,0.000149877,0.0262048854764374,0
Q24567,0.000329729,0.5423766814003267,0
Q9LRB5,0.00029226,0.479258210739777,0
P35194,0.000472112,0.6792491152896416,0
Q99598,0.001071619,0.784019960344224,0
Q8WTS1,0.000269778,0.7126149233816491,0
P08134,0.000314741,0.8498195571949787,0
P09132,0.000217321,0.7668861969286666,0
Q960H6,0.000651964,0.5994161281883191,0
P03177,0.000322235,0.7471476765758838,0
Q9UBV8,0.000389679,0.8245491012550259,0
Q96B02,0.000532062,0.7318155761711308,0
Q04446,0.000149877,0.812081700299582,0
Q9H8V3,0.000202334,0.7893169572074837,0
Q8ST83,0.000142383,0.5285787088762918,0
Q9BQ90,0.000344716,0.7539715746029708,0
Q7RTS7,0.000142383,0.7642823795447886,0
P25361,0.00029226,0.6444732399637568,0
P16035,0.000202334,0.6983247637130193,0
Q9UER7,0.001251471,0.7845878496789268,0
A7E2V4,0.000172358,0.7717790887660915,0
P38255,0.000187346,0.6696782874102257,0
Q13368,0.00025479,0.7076578921619676,0
Q9UPM6,0.000374692,0.7713951322575119,0
Q5TCZ1,0.000696927,0.8198780180278896,0
P53156,0.000202334,0.6358241104031549,0
Q8IYK4,0.000262284,0.7057237484609125,0
A0A1D6NY66,0.000209827,0.0647533831045618,0
Q8NCN5,0.000209827,0.7806725081101428,0
Q8WV44,0.001371372,0.7806030817659044,0
Q9XFM0,0.000412161,0.4057580071616934,0
P47813,0.000262284,0.8123348097179582,0
O61492,0.000269778,0.4881014168368974,0
Q93063,0.000172358,0.7434138293009721,0
P02794,0.000771865,0.8013759283116643,0
P51610,0.000629482,0.8992951939635769,0
Q9W4F9,0.000389679,0.501069232916796,0
Q86YS7,0.000269778,0.8751297009493489,0
Q9UFG5,0.000329729,0.7810082429421835,0
Q9Y2Z2-4,0.000142383,0.6993774641561104,0
Q9UKL3,0.000157371,0.7031404506809915,0
Q05BA5,0.000142383,0.5882369893822456,0
Q9HBY8,0.000134889,0.725072093025201,0
Q8IUW5,0.000202334,0.7992079121624784,0
P0DTD1-PRO_0000449624,0.001056631,0.7621226410232852,0
P22460,0.000284766,0.7169196552273676,0
P40259-2,0.000689433,0.7356737212979169,0
Q8N4J0,0.000284766,0.7287862418882449,0
Q9UKK9,0.000284766,0.8005484320652867,0
Q9Y6C9,0.000434643,0.8410797787016657,0
O50018,0.000164864,0.0614604460050419,0
EBI-22266029,0.00029226,0.631916196050579,0
P54278,0.000224815,0.7682316715394455,0
A0A1D6EZN1,0.000277272,0.0591589875501541,0
P43026,0.000187346,0.6866438223461087,0
P29350,0.000869285,0.8282762199328977,0
Q6PKG0,0.001438817,0.8974388383110331,0
Q9NXE8,0.000179852,0.7830443886754352,0
P17443,0.000202334,0.5252453957928062,0
Q0VGL1,0.000142383,0.6987544784360311,0
O15078,0.001034149,0.8655886280806182,0
B4FBI0,0.000149877,0.0637122399668714,0
P40016,0.000651964,0.6501408181524344,0
Q8IYF3-3,0.000367198,0.6454357390943781,0
F4KIB2,0.000239803,0.4704697453458238,0
Q8WWY3-2,0.000134889,0.7095743143840231,0
Q9VU58,0.000172358,0.4343109266155891,0
Q18909,0.000389679,0.4097146689550188,0
Q8VD62,0.000494593,0.729243829842578,0
Q9SK39,0.000239803,0.4774755423675921,0
Q86XD5,0.000232309,0.7174598474835358,0
P38821,0.000164864,0.6449549474948237,0
P46019,0.000157371,0.7489091494014775,0
Q9BIS2,0.000142383,0.5468269330839363,0
Q18605,0.003005028,0.4440731787752764,0
Q9SSL9,0.000164864,0.4788603122514217,0
P16749,0.000149877,0.6861946467840753,0
P13259,0.000149877,0.6124578922297098,0
Q13439,0.000224815,0.8395909774393943,0
P36952,0.000412161,0.7669921053295725,0
Q9UK73,0.000389679,0.7474058095722409,0
A0A1D6FPC0,0.000157371,0.0607498964859574,0
P21453,0.000172358,0.7143474366960968,0
Q9VAL8,0.000157371,0.4625776513256787,0
Q9NX62,0.000149877,0.7238041360452772,0
Q9Y6R4,0.000164864,0.8152521622205262,0
P62136,0.003484634,0.8809197997807953,0
EBI-114481,0.000149877,0.4776625040091419,0
Q86UF1,0.000247297,0.6954033630847757,0
Q9H270,0.000472112,0.8089512269175503,0
Q9BWF2,0.000172358,0.7003475865984614,0
P39109,0.000284766,0.6505592595678736,0
Q6S9Z5,0.000217321,0.6166298823501788,0
P31025,0.000142383,0.7000490476793517,0
Q9UKX7-2,0.000239803,0.7229523945861648,0
Q9VEB1,0.000179852,0.4880697529735754,0
A0A131MCL4,0.005260673,0.4099030320896427,0
Q4VCS5-2,0.000202334,0.6710665308696643,0
A0A1D6FSE0,0.000262284,0.0662803908641977,0
P56385,0.000434643,0.786194870951372,0
EBI-13651603,0.000517075,0.4510835869536365,0
Q14574,0.000224815,0.8366474632246004,0
Q8WZA1,0.000202334,0.7388064481103928,0
B4FHZ7,0.000599507,0.070473805294272,0
Q96ER3,0.000262284,0.721989325665025,0
A0A1D6MZR2,0.000472112,0.066885630124742,0
P40316,0.000172358,0.6580150997035709,0
O15355,0.000794347,0.8757961230926145,0
Q9NRY6,0.000382186,0.7996753270561026,0
P06463,0.00093673,0.7742062429604708,0
P43298,0.000299753,0.4968243324905905,0
P09769,0.000524569,0.828104217390955,0
O75177-5,0.000142383,0.6207235998125359,0
Q13838,0.000659458,0.830130108400711,0
Q9GZV7,0.000337223,0.6213614987010209,0
P47929,0.000562038,0.8056335340969124,0
Q00341,0.000674445,0.8599918620661746,0
P26371,0.001573706,0.6456665772418779,0
P32970,0.000614495,0.7315691491889283,0
Q9Y279,0.000284766,0.7138452822381209,0
P62841,0.000726902,0.8360813733075712,0
Q9NVV5-2,0.00035221,0.6238742673748506,0
Q9FFJ9,0.000134889,0.4335079157090335,0
Q60631,0.000607001,0.738945139820101,0
Q93Z20,0.000239803,0.4703900508331429,0
Q8N3F8,0.000337223,0.8694473899308475,0
P73580,0.00025479,0.000607858590371,0
Q99186,0.00025479,0.6414595312714096,0
Q8N6S5,0.000239803,0.6979242795213533,0
Q0PA25,0.000149877,0.0245899277115539,0
Q6AWW5,0.000239803,0.5739022586237265,0
Q14004-2,0.000232309,0.7297929970169634,0
A0A1D6ERY1,0.000217321,0.0594207616776824,0
P98164,0.000359704,0.8368303695518361,0
P18077,0.000562038,0.8995891723332681,0
O95995,0.000846804,0.6907642542153128,0
O01960,0.000202334,0.5244932291016415,0
Q07622,0.00044963,0.6593206344940551,0
Q0P9G0,0.001161545,0.0319160223370138,0
Q9LTB8,0.000172358,0.4207979233319712,0
Q9UBR4-2,0.000517075,0.6371835857729116,0
Q6MZQ0,0.000142383,0.6775649294481875,0
B4F7Y5,0.000479606,0.0644770183469565,0
Q05166,0.000134889,0.610868818701972,0
Q04177,0.000479606,0.6530173186592056,0
Q9H115,0.000329729,0.716114248008878,0
P29381,0.000157371,0.4296242318754377,0
Q9UM54-6,0.000209827,0.7514445906925507,0
Q99570,0.000382186,0.8261668375848171,0
P29376,0.001079112,0.8685613409900179,0
A0A1D6EZW0,0.000179852,0.0617588079859519,0
P61009,0.00019484,0.8387582589256558,0
Q9UKY1,0.000592013,0.8090643588581309,0
P42336,0.000696927,0.8284357116963105,0
P51141,0.000202334,0.657358044697248,0
Q8WWF5,0.000614495,0.7269837641002986,0
Q9M325,0.000187346,0.5733720314827901,0
D4GTG3,0.000172358,0.0014861373977734,0
Q14416,0.000232309,0.7308917178329702,0
P40328,0.000172358,0.6390124181230514,0
P25340,0.000134889,0.6287093513085098,0
P08631-2,0.000367198,0.6553128978118388,0
Q9R0N3,0.000172358,0.63039636921077,0
A0A1D6LTJ2,0.000314741,0.0674831792352589,0
Q9VHS8,0.000149877,0.6001375713801963,0
Q9H7D0,0.000217321,0.8184632663788448,0
Q9ULV8,0.000262284,0.7404727564574602,0
Q86V97,0.000269778,0.7921141766733002,0
P00927,0.000412161,0.656334865255947,0
P04802,0.000247297,0.7213349628134518,0
Q9M1X5,0.00019484,0.542085419575717,0
P76148,0.000179852,0.5751144006760702,0
O94868,0.000247297,0.8232206836778596,0
O00330,0.000209827,0.8338114521905471,0
Q15742,0.000577025,0.6804356730935854,0
Q9Y570,0.000247297,0.8223922066643624,0
Q7K3L1,0.000179852,0.4964319182764171,0
O50055,0.00035221,0.4590295267599634,0
B8A2K5,0.000179852,0.0654193421173993,0
O00255,0.000224815,0.765233970670832,0
Q9UHL9-2,0.000187346,0.7431862908102455,0
Q92843,0.000524569,0.6806427839786522,0
Q8IW75,0.00029226,0.7270156011028119,0
Q96CN5,0.000142383,0.6858880274539845,0
Q9ULX5,0.00019484,0.6354542784987759,0
Q8IV36,0.000164864,0.6608248730720818,0
A0A2S9PFE9,0.000187346,0.7122845760983757,0
Q38827,0.000314741,0.4385864108686897,0
P35527,0.000337223,0.8454067245488152,0
Q01147,0.000164864,0.6427499037196243,0
EBI-13648194,0.000209827,0.4429085030678785,0
G5EFY7,0.002308102,0.4415139277935405,0
Q03782,0.000307247,0.6522328546826178,0
P53680,0.000382186,0.8157141401584173,0
Q7KZN9,0.001521249,0.8297012397280206,0
Q9JKV1,0.000149877,0.646352971422188,0
Q9VWC8,0.000179852,0.4478380016171118,0
B8A270,0.000539556,0.0683224594225376,0
Q12389,0.000607001,0.6794207448627663,0
Q9VAE4,0.000172358,0.5104005433411348,0
P35845,0.000284766,0.6108866551082318,0
Q15746,0.000592013,0.8046420425945079,0
Q13296-2,0.00054705,0.7258281029462453,0
P02835,0.000202334,0.4957190876365245,0
P13574,0.000314741,0.6410462526784702,0
Q99216,0.000239803,0.6562762039983306,0
Q9Y6G9,0.000359704,0.8904874726297092,0
Q5RKH0,0.000142383,0.7133761528059471,0
A0A1D6FCJ5,0.000322235,0.0631958610858512,0
Q8TDS5,0.000322235,0.6608051449934899,0
Q07979,0.00083931,0.7492456801563858,0
P53195,0.000157371,0.6395516006884951,0
A0A1D6IIS3,0.000217321,0.058699262021578,0
EBI-11515716,0.004039178,0.7015968227467488,0
A8MTQ0,0.00025479,0.6135468506019285,0
B6TWN5,0.000142383,0.0553142113422373,0
P51659,0.000554544,0.9024984961120772,0
Q8I2W3,0.000202334,0.0020826104550018,0
Q9H9E1,0.000224815,0.7388486220386099,0
Q5SSJ5,0.000666951,0.8630076211584549,0
Q9Y4Z2,0.000344716,0.7315299044547391,0
O43261,0.000142383,0.7227580703863168,0
P42356,0.000734396,0.855636942309862,0
P36791,0.000209827,0.7356393498496907,0
P03965,0.00044963,0.6620408484032587,0
Q12089,0.000149877,0.6809240864693532,0
Q52LW3,0.000202334,0.8025697736214279,0
Q9HCU9,0.000397173,0.77908478142412,0
A0A1D6LWT4,0.000247297,0.0648402336013634,0
Q07953,0.000277272,0.6198813922516659,0
O60231,0.00029226,0.7846442807546776,0
P40350,0.000367198,0.6911099611067916,0
